Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
23,Harrington,2.2286630434782606,0.6446521739130435,83.0,0.95,0.4397213043478259,0.20493086956521747,0.1384886956521739,0.21685913043478267,0.9192151313819973,0.2985210795896996,0.8750338416592754,0.2919911851820847
24,Soft Go By Majority: 20,2.228630434782609,0.6251508695652174,60.0,0.9523478260869566,0.5044600000000001,0.12069086956521737,0.08452217391304351,0.29032695652173907,0.9000025350027493,0.717570337795779,0.5591658201042383,0.26905483132043573
25,Soft Go By Majority: 40,2.227163043478261,0.6348321739130435,59.0,0.9500434782608695,0.5082065217391304,0.1266256521739131,0.08433760869565218,0.2808302173913043,0.896368302161891,0.7386558999871291,0.5649851218231962,0.271101801779669
26,"BackStabber: (D, D)",2.2270978260869567,0.1969571739130435,184.0,0.9495652173913044,0.14887347826086963,0.048083695652173894,0.24450847826086944,0.558534347826087,0.7894859927832445,0.34473219159987606,0.1090869015664509,0.05224068259557666
27,Evolved HMM 5,2.2254239130434783,0.368519347826087,101.5,0.9520869565217391,0.20449347826086947,0.16402586956521736,0.24516369565217394,0.38631695652173914,0.8350933055875166,0.38415092011493085,0.13675989340136202,0.21375950937718233
28,Soft Go By Majority: 10,2.225391304347826,0.6272154347826087,61.5,0.9515652173913044,0.5081352173913045,0.11908021739130438,0.08202413043478265,0.2907604347826085,0.9087593266848621,0.6987162556243403,0.5710565539011527,0.2581889314019622
29,ShortMem,2.2242826086956518,0.5993278260869566,55.0,0.9509565217391305,0.48388282608695654,0.11544500000000008,0.09322391304347825,0.30744826086956517,0.9268879009791557,0.5935988772348545,0.6458983661340411,0.25130143205369737
30,Soft Go By Majority,2.2218369565217393,0.6581158695652174,58.0,0.9524782608695652,0.517556304347826,0.14055956521739135,0.08192500000000003,0.25995913043478264,0.898413653348573,0.7623653467661892,0.5855824014685332,0.3007591862078376
31,GraaskampKatzen,2.2163369565217392,0.29119521739130433,196.0,0.9503478260869566,0.2344669565217391,0.05672826086956522,0.20144195652173905,0.5073628260869566,0.8122442582605248,0.04948374100839484,0.3182005631399171,0.04973838478354606
32,Adaptive,2.2087282608695653,0.40987630434782607,123.0,0.9491739130434783,0.25441586956521733,0.15546043478260876,0.21296934782608692,0.377154347826087,0.7984973255578105,0.7048340129324221,0.22065834842434737,0.078980256605272
33,Eatherley,2.208195652173913,0.7452384782608695,22.0,0.9492608695652174,0.5581817391304348,0.18705673913043463,0.06952478260869564,0.18523673913043484,0.9501586960094793,0.6116160843992744,0.9498415207519382,0.4846300608414865
34,Tit For 2 Tats,2.205608695652174,0.7034426086956522,21.0,0.9502173913043478,0.5436619565217391,0.15978065217391305,0.06941369565217392,0.2271436956521739,0.9498060464237272,0.6831044430611036,0.9501263211051937,0.28408628534357205
35,Evolved ANN,2.1988586956521745,0.16707152173913042,174.0,0.9496521739130435,0.11232652173913048,0.05474500000000002,0.2568097826086955,0.576118695652174,0.7795729467109912,0.27912843642028534,0.21027808546882698,0.05151575074174241
36,"EugineNier: (D,)",2.195586956521739,0.17613391304347825,196.0,0.9507391304347826,0.13000869565217385,0.04612521739130438,0.24637239130434774,0.577493695652174,0.7771553922042205,0.0497559826676622,0.15971036725097748,0.04997995592318317
37,Black,2.193293478260869,0.7024676086956522,20.0,0.9492608695652174,0.5340345652173915,0.16843304347826088,0.07313260869565219,0.2243997826086955,0.9017265654163201,0.6845101988449294,0.7571844657921474,0.44475761899745675
38,Math Constant Hunter,2.1889021739130436,0.4352502173913044,107.0,0.9498260869565217,0.23126652173913048,0.2039836956521739,0.23222978260869592,0.3325199999999998,0.6959312176415479,0.7300271544992867,0.19911346372112684,0.20537208289674563
39,Soft Joss: 0.9,2.187032608695652,0.5851836956521739,76.0,0.9507826086956521,0.4180860869565218,0.16709760869565224,0.12893260869565215,0.285883695652174,0.9500209843107476,0.14059636808695605,0.9501027866349915,0.14007768244209232
40,Forgetful Fool Me Once: 0.05,2.184717391304348,0.38474804347826086,128.0,0.9508260869565217,0.28414282608695673,0.10060521739130439,0.17851456521739129,0.4367373913043476,0.8988333923882805,0.47868499269638315,0.19414614828503654,0.10494833516631173
41,WmAdams,2.1840108695652174,0.5150697826086956,82.0,0.9517826086956521,0.37025000000000013,0.14481978260869574,0.14732891304347823,0.33760130434782604,0.9451341938176643,0.2265370460012687,0.7591240482767151,0.17945537403161227
42,GTFT: 0.1,2.1834239130434776,0.584864347826087,75.0,0.946,0.4179847826086954,0.16687956521739125,0.12869565217391313,0.28644000000000014,0.9501403973438635,0.14032165765998783,0.9498062346447576,0.14070273856102927
43,GTFT: 0.3,2.1819891304347827,0.6932782608695652,53.5,0.9497826086956521,0.485548695652174,0.20772956521739117,0.10466434782608701,0.20205739130434774,0.94981041072465,0.32032787925905587,0.950027738042019,0.3211464085933031
44,Hard Tit For 2 Tats,2.181260869565218,0.6263945652173913,25.0,0.9498260869565217,0.48808869565217405,0.13830586956521737,0.08560304347826089,0.2880023913043477,0.9285228873389793,0.5651892594895747,0.5081556226945769,0.3599656008506706
45,"Stein and Rapoport: 0.05: (D, D)",2.1807608695652174,0.4466510869565217,143.0,0.950391304347826,0.3358826086956521,0.11076847826086952,0.15516413043478264,0.39818478260869566,0.9168213246216312,0.0815060041630571,0.7486077857949286,0.052096939035184836
46,Soft Go By Majority: 5,2.180304347826087,0.552135652173913,87.0,0.9500434782608695,0.44709347826086965,0.10504217391304348,0.09910304347826086,0.34876130434782604,0.9090433377407766,0.5767179104951745,0.5192982961773308,0.17527407782466473
47,Meta Hunter: 6 players,2.1780434782608697,0.31402891304347824,127.0,0.9495652173913044,0.1762045652173913,0.13782434782608696,0.2408806521739131,0.4450904347826086,0.7159903169482852,0.5668551465123048,0.2464660359784582,0.10726219832899532
48,Once Bitten,2.1779565217391306,0.4777995652173913,126.0,0.9509130434782609,0.38771999999999995,0.09007956521739123,0.12313739130434782,0.39906304347826094,0.9025072843305326,0.547133796277217,0.3295029604507099,0.11747831377930669
49,Forgiving Tit For Tat,2.176652173913043,0.5439217391304347,76.0,0.9491739130434783,0.40466499999999983,0.13925673913043476,0.1268930434782609,0.32918521739130463,0.9501227516355003,0.22129936268023856,0.9496128815450067,0.1010196557274408
50,Hard Prober,2.1764565217391305,0.3189891304347826,115.5,0.051347826086956525,0.1978258695652173,0.12116326086956518,0.22467521739130436,0.45633565217391314,0.8761236194122269,0.07691059494202784,0.6721804524221672,0.06374882879829581
51,GTFT: 0.33,2.1758043478260873,0.7084145652173913,51.0,0.9506086956521739,0.4943845652173912,0.21403000000000008,0.10064304347826088,0.19094239130434779,0.9500853589887301,0.3504131465857471,0.949958149616639,0.3514518511295847
52,Contrite Tit For Tat,2.175597826086957,0.5321571739130435,88.0,0.9502608695652174,0.3934760869565214,0.13868108695652176,0.1321078260869566,0.33573500000000017,0.9497338679368302,0.10396840759213027,0.9501452947225401,0.04991306139427654
53,Dynamic Two Tits For Tat,2.1748260869565215,0.6737063043478261,26.0,0.9491739130434783,0.500600652173913,0.17310565217391313,0.08657217391304343,0.23972152173913042,0.8634692850936679,0.5828133911863753,0.6893009282596693,0.4292238216462827
54,"ZD-GTFT-2: 0.25, 0.5",2.173608695652174,0.6340310869565218,66.0,0.9496521739130435,0.43847130434782605,0.19555978260869564,0.12350934782608701,0.2424595652173914,0.9499021746708621,0.16286748736060297,0.9499492215730838,0.2753981671102475
55,EvolvedLookerUp2_2_2,2.1735434782608696,0.510380652173913,92.0,0.948,0.2559591304347825,0.25442152173913046,0.22910695652173924,0.26051239130434783,0.6555366672483792,0.34441801266061456,0.330492419192243,0.7406853671731102
56,Evolved FSM 16,2.1702717391304347,0.3652034782608696,121.0,0.950304347826087,0.1379858695652174,0.22721760869565213,0.27959760869565226,0.35519891304347817,0.5035923023456257,0.4457358775796203,0.3134123348704344,0.31359444048909385
57,Champion,2.1700543478260874,0.7475963043478261,20.0,0.9467826086956522,0.5523480434782608,0.1952482608695652,0.0646480434782609,0.18775565217391302,0.949941572314202,0.6675731946678405,0.9501381507830919,0.45354460585760714
58,More Tideman and Chieruzzi,2.1676195652173913,0.4991921739130435,115.0,0.9507826086956521,0.36308543478260846,0.13610673913043483,0.14383717391304346,0.35697065217391316,0.8989080374298951,0.30718120041417724,0.6190607137962011,0.17380392255272498
59,Fool Me Once,2.165902173913044,0.12953782608695652,194.5,0.9505217391304348,0.08770413043478259,0.0418336956521739,0.2580380434782609,0.6124241304347825,0.7274118144763938,0.17481217037953248,0.08304614380114334,0.05055288441244369
60,Adaptive Tit For Tat: 0.5,2.1600652173913035,0.5127647826086956,107.0,0.9494782608695652,0.3719984782608693,0.14076630434782617,0.13909739130434784,0.34813782608695665,0.9496262281159074,0.057684411645283484,0.9500797331493713,0.051135781991769165
61,"Alexei: (D,)",2.157489130434782,0.5085504347826086,112.0,0.9517826086956521,0.3682552173913043,0.14029521739130443,0.1410054347826087,0.3504441304347825,0.9465412736685904,0.05035885657594983,0.9453030414622432,0.0499531148027055
62,Tit For Tat,2.1574673913043476,0.5101460869565217,107.0,0.9494782608695652,0.3691908695652175,0.14095521739130434,0.13945021739130437,0.35040369565217383,0.9499063794148427,0.049777926869747004,0.9499117478944821,0.050283697297030465
63,Resurrection,2.1478260869565213,0.46493304347826087,156.0,0.9505652173913044,0.34610152173913045,0.11883152173913045,0.14385826086956527,0.39120869565217387,0.9497010833496923,0.04981496817617027,0.6950499975267049,0.049794819860992205
64,MoreGrofman,2.1470869565217385,0.3925636956521739,158.0,0.9479565217391305,0.3245817391304349,0.06798195652173913,0.1411704347826087,0.4662658695652172,0.8433004418895742,0.4984559989206338,0.2727646946282869,0.10315444491913572
65,Raider,2.1453804347826084,0.37284521739130433,105.0,0.04895652173913043,0.23818760869565217,0.13465760869565213,0.20134347826086962,0.4258113043478261,0.8744152351327866,0.09678202261346547,0.7491394983691588,0.12659505548085254
66,PSO Gambler Mem1,2.142804347826087,0.3857430434782609,108.0,0.9507826086956521,0.24702913043478258,0.13871391304347833,0.19629413043478255,0.41796282608695645,0.9501471937229501,0.520140209860733,0.049567486434248034,0.15835440027455833
67,"N Tit(s) For M Tat(s): 3, 2",2.140554347826087,0.5394752173913043,93.0,0.9490434782608695,0.4320939130434783,0.10738130434782601,0.09577804347826084,0.3647467391304348,0.9155950324251768,0.568805242596922,0.43766195771025507,0.19078453805655643
68,Slow Tit For Two Tats 2,2.1394456521739134,0.5281758695652173,91.0,0.9484782608695652,0.42417282608695644,0.10400304347826092,0.0992017391304348,0.3726223913043477,0.9500239622226804,0.6082742197580892,0.4319714029405654,0.05111086161424834
69,Weiner,2.138945652173913,0.3746023913043478,191.5,0.9471304347826087,0.30559999999999987,0.06900239130434782,0.14898021739130438,0.47641739130434785,0.8592133099514491,0.12393404008652756,0.4048024683962649,0.05349894479105005
70,PSO Gambler 2_2_2,2.136163043478261,0.3330226086956522,104.0,0.949,0.12224739130434789,0.21077521739130434,0.2751882608695654,0.39178913043478253,0.5252889475221834,0.17813315511580535,0.3305000723451242,0.4066280675047272
71,Prober 2,2.1357608695652175,0.6069378260869566,80.0,0.049695652173913044,0.4355432608695653,0.17139456521739138,0.10899456521739127,0.28406760869565206,0.9494950735300618,0.35576925014358346,0.9501086831512758,0.12643217951847713
72,Forgiver,2.1352608695652173,0.24400913043478262,177.5,0.9495217391304348,0.19729869565217387,0.04671043478260868,0.197088043478261,0.5589028260869564,0.7499012576996764,0.2610919079695658,0.15235599445117415,0.06099862678255169
73,Meta Majority Long Memory: 114 players,2.1334021739130433,0.4236204347826087,186.0,0.9502173913043478,0.32969934782608684,0.09392108695652167,0.14142456521739133,0.4349550000000002,0.8857068077094091,0.05752980596919875,0.5846468734357669,0.05131072859836273
74,TF3,2.130228260869565,0.1070091304347826,195.0,0.9506521739130435,0.06425239130434783,0.04275673913043476,0.261339347826087,0.6316515217391304,0.5696056752795715,0.19054147515105757,0.1223940816695792,0.0522529199770848
75,Meta Winner: 8 players,2.1296413043478264,0.10748565217391304,182.0,0.9508695652173913,0.05895369565217395,0.04853195652173913,0.26526108695652156,0.6272532608695653,0.6179533945863466,0.11214727931818476,0.07202342740663377,0.07172212252934079
76,Prober 3,2.127478260869565,0.23760347826086956,136.0,0.050652173913043476,0.13784521739130443,0.09975826086956517,0.2377545652173912,0.5246419565217393,0.7546187335692922,0.050625731272721006,0.5453572251841694,0.055101348518144355
77,Firm But Fair,2.1250652173913043,0.6706454347826087,71.0,0.9498260869565217,0.4249006521739128,0.24574478260869576,0.13028065217391308,0.19907391304347827,0.9499728502234382,0.05038896929555257,0.9501179086439656,0.650693319435177
78,Nice Meta Winner Ensemble: 200 players,2.1240978260869565,0.11301391304347826,175.0,0.9499130434782609,0.05937108695652175,0.05364282608695653,0.2649365217391307,0.622049565217391,0.5961623303893799,0.11083890511038323,0.09213816062532063,0.07859856284304059
79,"Michaelos: (D,)",2.123913043478261,0.10206456521739131,196.0,0.9512173913043478,0.061064347826086926,0.041000217391304335,0.2610582608695652,0.6368771739130434,0.7267682732319418,0.05063764820023684,0.09184433761648914,0.0497913951910677
80,Getzler,2.1236086956521736,0.505775,99.5,0.951,0.37482108695652183,0.13095391304347825,0.12605804347826077,0.36816695652173914,0.8748237394239758,0.3203566822372037,0.6846178611687121,0.16101388951168322
81,"ZD-GEN-2: 0.125, 0.5, 3",2.1235108695652176,0.6121928260869566,67.0,0.9488260869565217,0.4302091304347827,0.18198369565217384,0.11088239130434792,0.2769247826086956,0.9495120639563741,0.5571356015631231,0.4992423720549592,0.16193439141427998
82,NMWE Finite Memory: 86 players,2.1228586956521736,0.12126739130434783,175.0,0.9512608695652174,0.06289065217391304,0.05837673913043478,0.2643519565217391,0.6143806521739131,0.586939467409273,0.11427180838749329,0.11670692024112808,0.0969467797175961
83,MEM2,2.121217391304348,0.09293456521739131,198.0,0.9492173913043478,0.05339282608695653,0.03954173913043476,0.26319543478260865,0.64387,0.6537447617674194,0.07943695124808227,0.07171113100928438,0.050193895571091725
84,NMWE Deterministic: 138 players,2.121,0.10497521739130435,183.0,0.9485217391304348,0.056659999999999974,0.04831521739130436,0.2638006521739131,0.6312241304347825,0.6161351561483978,0.08345245349502697,0.08375328040289788,0.06570435602035374
85,NMWE Long Memory: 114 players,2.120271739130435,0.1062591304347826,181.0,0.9489565217391305,0.0565945652173913,0.049664565217391314,0.26397869565217374,0.6297621739130437,0.6073553736267941,0.10727325271943725,0.07781638649333016,0.06622803834637642
86,DoubleResurrection,2.1198369565217385,0.48328260869565215,104.0,0.9492608695652174,0.2853491304347826,0.19793347826086957,0.18720782608695646,0.3295095652173913,0.8397308665095663,0.049218386898534715,0.9496921157076619,0.1463058939962658
87,NMWE Memory One: 35 players,2.119521739130435,0.10349521739130435,189.0,0.9514347826086956,0.05765521739130434,0.04584000000000001,0.2629526086956521,0.6335521739130435,0.6128350979278306,0.08331739286009036,0.07720200073450294,0.07147540723578368
88,NMWE Stochastic: 62 players,2.1161195652173914,0.1432345652173913,161.5,0.9515217391304348,0.07142695652173908,0.07180760869565217,0.2611328260869566,0.5956326086956522,0.5495651277784377,0.1698994743131055,0.12397953194351238,0.13544137958089206
89,"Feld: 1.0, 0.5, 200",2.1146195652173914,0.3492165217391304,156.0,0.950695652173913,0.23123478260869565,0.11798173913043476,0.19244891304347825,0.45833456521739147,0.8118850985723413,0.04968879051306321,0.7221691948315958,0.04973970520874628
90,Meta Hunter Aggressive: 7 players,2.1143804347826087,0.27303108695652173,126.0,0.9509565217391305,0.13288565217391296,0.14014543478260869,0.24717499999999987,0.4797939130434784,0.6344590911831283,0.5819719607667537,0.18938701521934606,0.11514937452696716
91,Davis: 10,2.11429347826087,0.11279717391304347,189.0,0.9501739130434783,0.06533695652173913,0.04746021739130438,0.25781956521739136,0.6293832608695651,0.714705130402604,0.26888763814242284,0.07196589074149318,0.05217450530316655
92,Meta Majority Finite Memory: 86 players,2.114271739130435,0.4560878260869565,171.0,0.9498695652173913,0.34909043478260854,0.10699739130434784,0.13087608695652178,0.4130360869565219,0.9157340648592209,0.10797677607920969,0.6523979946426832,0.057957305362734274
